Branch,Client,balance_account,balance
17238,82557,3317,14062247.79
17239,82558,3317,14077191.38
17240,82559,3317,14092134.96
17241,82560,3317,14107078.55
17242,82561,3317,14122022.13
17243,82562,3317,14136965.71
17244,82563,3317,14151909.3
17245,82564,3317,14166852.88
17246,82565,3317,14181796.47
17247,82566,3317,14196740.05
17248,82567,3317,14211683.64
17249,82568,3317,14226627.22
17250,82569,3317,14241570.81
17251,82570,3317,14256514.39
17252,82571,3317,14271457.98
17253,82572,3317,14286401.56
17254,82573,3317,14301345.14
17255,82574,3317,14316288.73
17256,82575,3317,14331232.31
17257,82576,3317,14346175.9
17258,82577,3317,14361119.48
17259,82578,3317,14376063.07
17260,82579,3317,14391006.65
17261,82580,3317,14405950.24
17262,82581,3317,14420893.82
17263,82582,3317,14435837.4
17264,82583,3317,14450780.99
17265,82584,3317,14465724.57
17266,82585,3317,14480668.16
17267,82586,3317,14495611.74
17268,82587,3317,14510555.33
17269,82588,3317,14525498.91
17270,82589,3317,14540442.5
17271,82590,3317,14555386.08
17272,82591,3317,14570329.66
17273,82592,3317,14585273.25
17274,82593,3317,14600216.83
17275,82594,3317,14615160.42
17276,82595,3317,14630104
17277,82596,3317,14645047.59
17278,82597,3317,14659991.17
17279,82598,3317,14674934.76
17280,82599,3317,14689878.34
17281,82600,3317,14704821.92
17282,82601,3317,14719765.51
17283,82602,3317,14734709.09
17284,82603,3317,14749652.68
17285,82604,3317,14764596.26
17286,82605,3317,14779539.85
17287,82606,3317,14794483.43
17288,82607,3317,14809427.02
17289,82608,3317,14824370.6
17290,82609,3317,14839314.18
17291,82610,3317,14854257.77
17292,82611,3317,14869201.35
17293,82612,3317,14884144.94
17294,82613,3317,14899088.52
17295,82614,3317,14914032.11
17296,82615,3317,14928975.69
17297,82616,3317,14943919.28
17298,82617,3317,14958862.86
17299,82618,3317,14973806.44
17300,82619,3317,14988750.03
17301,82620,3317,15003693.61
17302,82621,3317,15018637.2
17303,82622,3317,15033580.78
17304,82623,3317,15048524.37
17305,82624,3317,15063467.95
17306,82625,3317,15078411.54
17307,82626,3317,15093355.12
17308,82627,3317,15108298.7
17309,82628,3317,15123242.29
17310,82629,3317,15138185.87
17311,82630,3317,15153129.46
17312,82631,3317,15168073.04
17313,82632,3317,15183016.63
17314,82633,3317,15197960.21
17315,82634,3317,15212903.8
17316,82635,3317,15227847.38
17317,82636,3317,15242790.96
17318,82637,3317,15257734.55
17319,82638,3317,15272678.13
17320,82639,3317,15287621.72
17321,82640,3317,15302565.3
17322,82641,3317,15317508.89
17323,82642,3317,15332452.47
17324,82643,3317,15347396.06
17325,82644,3317,15362339.64
17326,82645,3317,15377283.22
17327,82646,3317,15392226.81
17328,82647,3317,15407170.39
17329,82648,3317,15422113.98
17330,82649,3317,15437057.56
17331,82650,3317,15452001.15
17332,82651,3317,15466944.73
17333,82652,3317,15481888.32
17334,82653,3317,15496831.9
17335,82654,3317,15511775.48
17336,82655,3317,15526719.07
17337,82656,3317,15541662.65
17338,82657,3317,15556606.24
17339,82658,3317,15571549.82
17340,82659,3317,15586493.41
17341,82660,3317,15601436.99
17342,82661,3317,15616380.58
17343,82662,3317,15631324.16
17344,82663,3317,15646267.74
17345,82664,3317,15661211.33
17346,82665,3317,15676154.91
17347,82666,3317,15691098.5
17348,82667,3317,15706042.08
17349,82668,3317,15720985.67
17350,82669,3317,15735929.25
17351,82670,3317,15750872.84
17352,82671,3317,15765816.42
17353,82672,3317,15780760
17354,82673,3317,15795703.59
17355,82674,3317,15810647.17
17356,82675,3317,15825590.76
17357,82676,3317,15840534.34
17358,82677,3317,15855477.93
17359,82678,3317,15870421.51
17360,82679,3317,15885365.1
17361,82680,3317,15900308.68
17362,82681,3317,15915252.26
17363,82682,3317,15930195.85
17364,82683,3317,15945139.43
17365,82684,3317,15960083.02
17366,82685,3317,15975026.6
17367,82686,3317,15989970.19
17368,82687,3317,16004913.77
17369,82688,3317,16019857.36
17370,82689,3317,16034800.94
17371,82690,3317,16049744.52
17372,82691,3317,16064688.11
17373,82692,3317,16079631.69
17374,82693,3317,16094575.28
17375,82694,3317,16109518.86
17376,82695,3317,16124462.45
17377,82696,3317,16139406.03
17378,82697,3317,16154349.62
17379,82698,3317,16169293.2
17380,82699,3317,16184236.78
17381,82700,3317,16199180.37
17382,82701,3317,16214123.95
17383,82702,3317,16229067.54
17384,82703,3317,16244011.12
17385,82704,3317,16258954.71
17386,82705,3317,16273898.29
17387,82706,3317,16288841.88
17388,82707,3317,16303785.46
17389,82708,3317,16318729.04
17390,82709,3317,16333672.63
17391,82710,3317,16348616.21
17392,82711,3317,16363559.8
17393,82712,3317,16378503.38
17394,82713,3317,16393446.97
17395,82714,3317,16408390.55
17396,82715,3317,16423334.14
17397,82716,3317,16438277.72
17398,82717,3317,16453221.3
17399,82718,3317,16468164.89
17400,82719,3317,16483108.47
17401,82720,3317,16498052.06
17402,82721,3317,16512995.64
17403,82722,3317,16527939.23
17404,82723,3317,16542882.81
17405,82724,3317,16557826.4
17406,82725,3317,16572769.98
17407,82726,3317,16587713.56
17408,82727,3317,16602657.15
17409,82728,3317,16617600.73
17410,82729,3317,16632544.32
17411,82730,3317,16647487.9
17412,82731,3317,16662431.49
17413,82732,3317,16677375.07
17414,82733,3317,16692318.66
17415,82734,3317,16707262.24
17416,82735,3317,16722205.83
17417,82736,3317,16737149.41
17418,82737,3317,16752092.99
17419,82738,3317,16767036.58
17420,82739,3317,16781980.16
17421,82740,3317,16796923.75
17422,82741,3317,16811867.33
17423,82742,3317,16826810.92
17424,82743,3317,16841754.5
17425,82744,3317,16856698.09
17426,82745,3317,16871641.67
17427,82746,3317,16886585.25
17428,82747,3317,16901528.84
17429,82748,3317,16916472.42
17430,82749,3317,16931416.01
17431,82750,3317,16946359.59
17432,82751,3317,16961303.18
17433,82752,3317,16976246.76
17434,82753,3317,16991190.35
17435,82754,3317,17006133.93
17436,82755,3317,17021077.51
17437,82756,3317,17036021.1
17438,82757,3317,17050964.68
17439,82758,3317,17065908.27
17440,82759,3317,17080851.85
17441,82760,3317,17095795.44
17442,82761,3317,17110739.02
17443,82762,3317,17125682.61
17444,82763,3317,17140626.19
17445,82764,3317,17155569.77
17446,82765,3317,17170513.36
17447,82766,3317,17185456.94
17448,82767,3317,17200400.53
17449,82768,3317,17215344.11
17450,82769,3317,17230287.7
17451,82770,3317,17245231.28
17452,82771,3317,17260174.87
17453,82772,3317,17275118.45
17454,82773,3317,17290062.03
17455,82774,3317,17305005.62
17456,82775,3317,17319949.2
17457,82776,3317,17334892.79
17458,82777,3317,17349836.37
17459,82778,3317,17364779.96
17460,82779,3317,17379723.54
17461,82780,3317,17394667.13
17462,82781,3317,17409610.71
17463,82782,3317,17424554.29
17464,82783,3317,17439497.88
17465,82784,3317,17454441.46
17466,82785,3317,17469385.05
17467,82786,3317,17484328.63
17468,82787,3317,17499272.22
17469,82788,3317,17514215.8
17470,82789,3317,17529159.39
17471,82790,3317,17544102.97
17472,82791,3317,17559046.55
17473,82792,3317,17573990.14
17474,82793,3317,17588933.72
17475,82794,3317,17603877.31
17476,82795,3317,17618820.89
17477,82796,3317,17633764.48
17478,82797,3317,17648708.06
17479,82798,3317,17663651.65
17480,82799,3317,17678595.23
17481,82800,3317,17693538.81
17482,82801,3317,17708482.4
17483,82802,3317,17723425.98
17484,82803,3317,17738369.57
17485,82804,3317,17753313.15
17486,82805,3317,17768256.74
17487,82806,3317,17783200.32
17488,82807,3317,17798143.91
17489,82808,3317,17813087.49
17490,82809,3317,17828031.07
17491,82810,3317,17842974.66
17492,82811,3317,17857918.24
17493,82812,3317,17872861.83
17494,82813,3317,17887805.41
17495,82814,3317,17902749
17496,82815,3317,17917692.58
17497,82816,3317,17932636.17
17498,82817,3317,17947579.75
17499,82818,3317,17962523.33
17500,82819,3317,17977466.92
17501,82820,3317,17992410.5
17502,82821,3317,18007354.09
17503,82822,3317,18022297.67
17504,82823,3317,18037241.26
17505,82824,3317,18052184.84
17506,82825,3317,18067128.43
17507,82826,3317,18082072.01
17508,82827,3317,18097015.59
17509,82828,3317,18111959.18
17510,82829,3317,18126902.76
17511,82830,3317,18141846.35
17512,82831,3317,18156789.93
17513,82832,3317,18171733.52
17514,82833,3317,18186677.1
17515,82834,3317,18201620.69
17516,82835,3317,18216564.27
17517,82836,3317,18231507.85
17518,82837,3317,18246451.44
17519,82838,3317,18261395.02
17520,82839,3317,18276338.61
17521,82840,3317,18291282.19
17522,82841,3317,18306225.78
17523,82842,3317,18321169.36
17524,82843,3317,18336112.95
17525,82844,3317,18351056.53
17526,82845,3317,18366000.11
17527,82846,3317,18380943.7
17528,82847,3317,18395887.28
17529,82848,3317,18410830.87
17530,82849,3317,18425774.45
17531,82850,3317,18440718.04
17532,82851,3317,18455661.62
17533,82852,3317,18470605.21
17534,82853,3317,18485548.79
17535,82854,3317,18500492.37
17536,82855,3317,18515435.96
17537,82856,3317,18530379.54
17538,82857,3317,18545323.13
17539,82858,3317,18560266.71
17540,82859,3317,18575210.3
17541,82860,3317,18590153.88
17542,82861,3317,18605097.47
17543,82862,3317,18620041.05
17544,82863,3317,18634984.63
17545,82864,3317,18649928.22
17546,82865,3317,18664871.8
17547,82866,3317,18679815.39
17548,82867,3317,18694758.97
17549,82868,3317,18709702.56
17550,82869,3317,18724646.14
17551,82870,3317,18739589.73
17552,82871,3317,18754533.31
17553,82872,3317,18769476.89
17554,82873,3317,18784420.48
17555,82874,3317,18799364.06
17556,82875,3317,18814307.65
17557,82876,3317,18829251.23
17558,82877,3317,18844194.82
17559,82878,3317,18859138.4
17560,82879,3317,18874081.99
17561,82880,3317,18889025.57
17562,82881,3317,18903969.15
17563,82882,3317,18918912.74
17564,82883,3317,18933856.32
17565,82884,3317,18948799.91
17566,82885,3317,18963743.49
17567,82886,3317,18978687.08
17568,82887,3317,18993630.66
17569,82888,3317,19008574.25
17570,82889,3317,19023517.83
17571,82890,3317,19038461.41
17572,82891,3317,19053405
17573,82892,3317,19068348.58
17574,82893,3317,19083292.17
17575,82894,3317,19098235.75
17576,82895,3317,19113179.34
17577,82896,3317,19128122.92
17578,82897,3317,19143066.51
17579,82898,3317,19158010.09
17580,82899,3317,19172953.68
17581,82900,3317,19187897.26
17582,82901,3317,19202840.84
17583,82902,3317,19217784.43
17584,82903,3317,19232728.01
17585,82904,3317,19247671.6
17586,82905,3317,19262615.18
17587,82906,3317,19277558.77
17588,82907,3317,19292502.35
17589,82908,3317,19307445.94
17590,82909,3317,19322389.52
17591,82910,3317,19337333.1
17592,82911,3317,19352276.69
17593,82912,3317,19367220.27
17594,82913,3317,19382163.86
17595,82914,3317,19397107.44
17596,82915,3317,19412051.03
17597,82916,3317,19426994.61
17598,82917,3317,19441938.2
17599,82918,3317,19456881.78
17600,82919,3317,19471825.36
17601,82920,3317,19486768.95
17602,82921,3317,19501712.53
17603,82922,3317,19516656.12
17604,82923,3317,19531599.7
17605,82924,3317,19546543.29
17606,82925,3317,19561486.87
17607,82926,3317,19576430.46
17608,82927,3317,19591374.04
17609,82928,3317,19606317.62
17610,82929,3317,19621261.21
17611,82930,3317,19636204.79
17612,82931,3317,19651148.38
17613,82932,3317,19666091.96
17614,82933,3317,19681035.55
17615,82934,3317,19695979.13
17616,82935,3317,19710922.72
17617,82936,3317,19725866.3
17618,82937,3317,19740809.88
17619,82938,3317,19755753.47
17620,82939,3317,19770697.05
17621,82940,3317,19785640.64
17622,82941,3317,19800584.22
17623,82942,3317,19815527.81
17624,82943,3317,19830471.39
17625,82944,3317,19845414.98
17626,82945,3317,19860358.56
17627,82946,3317,19875302.14
17628,82947,3317,19890245.73
17629,82948,3317,19905189.31
17630,82949,3317,19920132.9
17631,82950,3317,19935076.48
17632,82951,3317,19950020.07
17633,82952,3317,19964963.65
17634,82953,3317,19979907.24
17635,82954,3317,19994850.82
17636,82955,3317,20009794.4
17637,82956,3317,20024737.99
17638,82957,3317,20039681.57
17639,82958,3317,20054625.16
17640,82959,3317,20069568.74
17641,82960,3317,20084512.33
17642,82961,3317,20099455.91
17643,82962,3317,20114399.5
17644,82963,3317,20129343.08
17645,82964,3317,20144286.66
17646,82965,3317,20159230.25
17647,82966,3317,20174173.83
17648,82967,3317,20189117.42
17649,82968,3317,20204061
17650,82969,3317,20219004.59
17651,82970,3317,20233948.17
17652,82971,3317,20248891.76
17653,82972,3317,20263835.34
17654,82973,3317,20278778.92
17655,82974,3317,20293722.51
17656,82975,3317,20308666.09
17657,82976,3317,20323609.68
17658,82977,3317,20338553.26
17659,82978,3317,20353496.85
17660,82979,3317,20368440.43
17661,82980,3317,20383384.02
17662,82981,3317,20398327.6
17663,82982,3317,20413271.18
17664,82983,3317,20428214.77
17665,82984,3317,20443158.35
17666,82985,3317,20458101.94
17667,82986,3317,20473045.52
17668,82987,3317,20487989.11
17669,82988,3317,20502932.69
17670,82989,3317,20517876.28
17671,82990,3317,20532819.86
17672,82991,3317,20547763.44
17673,82992,3317,20562707.03
17674,82993,3317,20577650.61
17675,82994,3317,20592594.2
17676,82995,3317,20607537.78
17677,82996,3317,20622481.37
17678,82997,3317,20637424.95
17679,82998,3317,20652368.54
17680,82999,3317,20667312.12
17681,83000,3317,20682255.7
17682,83001,3317,20697199.29
17683,83002,3317,20712142.87
17684,83003,3317,20727086.46
17685,83004,3317,20742030.04
17686,83005,3317,20756973.63
17687,83006,3317,20771917.21
17688,83007,3317,20786860.8
17689,83008,3317,20801804.38
17690,83009,3317,20816747.96
17691,83010,3317,20831691.55
17692,83011,3317,20846635.13
17693,83012,3317,20861578.72
17694,83013,3317,20876522.3
17695,83014,3317,20891465.89
17696,83015,3317,20906409.47
17697,83016,3317,20921353.06
17698,83017,3317,20936296.64
17699,83018,3317,20951240.22
17700,83019,3317,20966183.81
17701,83020,3317,20981127.39
17702,83021,3317,20996070.98
17703,83022,3317,21011014.56
17704,83023,3317,21025958.15
17705,83024,3317,21040901.73
17706,83025,3317,21055845.32
17707,83026,3317,21070788.9
17708,83027,3317,21085732.48
17709,83028,3317,21100676.07
17710,83029,3317,21115619.65
17711,83030,3317,21130563.24
17712,83031,3317,21145506.82
17713,83032,3317,21160450.41
17714,83033,3317,21175393.99
17715,83034,3317,21190337.58
17716,83035,3317,21205281.16
17717,83036,3317,21220224.74
17718,83037,3317,21235168.33
17719,83038,3317,21250111.91
17720,83039,3317,21265055.5
17721,83040,3317,21279999.08
17722,83041,3317,21294942.67
17723,83042,3317,21309886.25
17724,83043,3317,21324829.84
17725,83044,3317,21339773.42
17726,83045,3317,21354717
17727,83046,3317,21369660.59
17728,83047,3317,21384604.17
17729,83048,3317,21399547.76
17730,83049,3317,21414491.34
17731,83050,3317,21429434.93
17732,83051,3317,21444378.51
17733,83052,3317,21459322.1
17734,83053,3317,21474265.68
17735,83054,3317,21489209.26
17736,83055,3317,21504152.85
17737,83056,3317,21519096.43
17738,83057,3317,21534040.02
17739,83058,3317,21548983.6
17740,83059,3317,21563927.19
17741,83060,3317,21578870.77
17742,83061,3317,21593814.36
17743,83062,3317,21608757.94
17744,83063,3317,21623701.53
17745,83064,3317,21638645.11
17746,83065,3317,21653588.69
17747,83066,3317,21668532.28
17748,83067,3317,21683475.86
17749,83068,3317,21698419.45
17750,83069,3317,21713363.03
17751,83070,3317,21728306.62
17752,83071,3317,21743250.2
17753,83072,3317,21758193.79
17754,83073,3317,21773137.37
17755,83074,3317,21788080.95
17756,83075,3317,21803024.54
17757,83076,3317,21817968.12
17758,83077,3317,21832911.71
17759,83078,3317,21847855.29
17760,83079,3317,21862798.88
17761,83080,3317,21877742.46
17762,83081,3317,21892686.05
17763,83082,3317,21907629.63
17764,83083,3317,21922573.21
17765,83084,3317,21937516.8
17766,83085,3317,21952460.38
17767,83086,3317,21967403.97
17768,83087,3317,21982347.55
17769,83088,3317,21997291.14
17770,83089,3317,22012234.72
17771,83090,3317,22027178.31
17772,83091,3317,22042121.89
17773,83092,3317,22057065.47
17774,83093,3317,22072009.06
17775,83094,3317,22086952.64
17776,83095,3317,22101896.23
17777,83096,3317,22116839.81
17778,83097,3317,22131783.4
17779,83098,3317,22146726.98
17780,83099,3317,22161670.57
17781,83100,3317,22176614.15
17782,83101,3317,22191557.73
17783,83102,3317,22206501.32
17784,83103,3317,22221444.9
17785,83104,3317,22236388.49
17786,83105,3317,22251332.07
17787,83106,3317,22266275.66
17788,83107,3317,22281219.24
17789,83108,3317,22296162.83
17790,83109,3317,22311106.41
17791,83110,3317,22326049.99
17792,83111,3317,22340993.58
17793,83112,3317,22355937.16
17794,83113,3317,22370880.75
17795,83114,3317,22385824.33
17796,83115,3317,22400767.92
17797,83116,3317,22415711.5
17798,83117,3317,22430655.09
17799,83118,3317,22445598.67
17800,83119,3317,22460542.25
17801,83120,3317,22475485.84
17802,83121,3317,22490429.42
17803,83122,3317,22505373.01
17804,83123,3317,22520316.59
17805,83124,3317,22535260.18
17806,83125,3317,22550203.76
17807,83126,3317,22565147.35
17808,83127,3317,22580090.93
17809,83128,3317,22595034.51
17810,83129,3317,22609978.1
17811,83130,3317,22624921.68
17812,83131,3317,22639865.27
17813,83132,3317,22654808.85
17814,83133,3317,22669752.44
17815,83134,3317,22684696.02
17816,83135,3317,22699639.61
17817,83136,3317,22714583.19
17818,83137,3317,22729526.77
17819,83138,3317,22744470.36
17820,83139,3317,22759413.94
17821,83140,3317,22774357.53
17822,83141,3317,22789301.11
17823,83142,3317,22804244.7
17824,83143,3317,22819188.28
17825,83144,3317,22834131.87
17826,83145,3317,22849075.45
17827,83146,3317,22864019.03
17828,83147,3317,22878962.62
17829,83148,3317,22893906.2
17830,83149,3317,22908849.79
17831,83150,3317,22923793.37
17832,83151,3317,22938736.96
17833,83152,3317,22953680.54
17834,83153,3317,22968624.13
17835,83154,3317,22983567.71
17836,83155,3317,22998511.29
17837,83156,3317,23013454.88
17838,83157,3317,23028398.46
17839,83158,3317,23043342.05
17840,83159,3317,23058285.63
17841,83160,3317,23073229.22
17842,83161,3317,23088172.8
17843,83162,3317,23103116.39
17844,83163,3317,23118059.97
17845,83164,3317,23133003.55
17846,83165,3317,23147947.14
17847,83166,3317,23162890.72
17848,83167,3317,23177834.31
17849,83168,3317,23192777.89
17850,83169,3317,23207721.48
17851,83170,3317,23222665.06
17852,83171,3317,23237608.65
17853,83172,3317,23252552.23
17854,83173,3317,23267495.81
17855,83174,3317,23282439.4
17856,83175,3317,23297382.98
17857,83176,3317,23312326.57
17858,83177,3317,23327270.15
17859,83178,3317,23342213.74
17860,83179,3317,23357157.32
17861,83180,3317,23372100.91
17862,83181,3317,23387044.49
17863,83182,3317,23401988.07
17864,83183,3317,23416931.66
17865,83184,3317,23431875.24
17866,83185,3317,23446818.83
17867,83186,3317,23461762.41
17868,83187,3317,23476706
17869,83188,3317,23491649.58
17870,83189,3317,23506593.17
17871,83190,3317,23521536.75
17872,83191,3317,23536480.33
17873,83192,3317,23551423.92
17874,83193,3317,23566367.5
17875,83194,3317,23581311.09
17876,83195,3317,23596254.67
17877,83196,3317,23611198.26
17878,83197,3317,23626141.84
17879,83198,3317,23641085.43
17880,83199,3317,23656029.01
17881,83200,3317,23670972.59
17882,83201,3317,23685916.18
17883,83202,3317,23700859.76
17884,83203,3317,23715803.35
